date,price
1/2/2003,30.05
1/3/2003,30.83
1/6/2003,30.71
1/7/2003,29.72
1/8/2003,28.86
1/9/2003,29.51
1/10/2003,29.82
1/13/2003,29.82
1/14/2003,30.21
1/15/2003,30.66
1/16/2003,30.87
1/17/2003,31.02
1/20/2003,31.21
1/21/2003,30.9
1/22/2003,30.89
1/23/2003,30.18
1/24/2003,30.56
1/27/2003,30.16
1/28/2003,29.83
1/29/2003,30.3
1/30/2003,30.58
1/31/2003,30.71
2/3/2003,30.29
2/4/2003,29.98
2/5/2003,30.52
2/6/2003,30.77
2/7/2003,31.25
2/10/2003,31.38
2/11/2003,31.35
2/12/2003,31.3
2/13/2003,31.91
2/14/2003,32.33
2/17/2003,31.9
2/18/2003,31.85
2/19/2003,31.95
2/20/2003,31.48
2/21/2003,31.84
2/24/2003,32.44
2/25/2003,32.73
2/26/2003,32.49
2/27/2003,32.48
2/28/2003,32.63
3/3/2003,31.63
3/4/2003,32.12
3/5/2003,32.29
3/6/2003,32.5
3/7/2003,32.79
3/10/2003,33.11
3/11/2003,32.54
3/12/2003,32.74
3/13/2003,32.42
3/14/2003,30.98
3/17/2003,29.8
3/18/2003,27.69
3/19/2003,27.12
3/20/2003,26.51
3/21/2003,24.81
3/24/2003,25.7
3/25/2003,26.84
3/26/2003,25.54
3/27/2003,26.66
3/28/2003,27.23
3/31/2003,27.22
4/1/2003,26.8
4/2/2003,25.76
4/3/2003,26
4/4/2003,25.38
4/7/2003,24.91
4/8/2003,25.33
4/9/2003,25.59
4/10/2003,25.4
4/11/2003,24.96
4/14/2003,25.35
4/15/2003,25.56
4/16/2003,25.71
4/17/2003,26.25
4/21/2003,26.64
4/22/2003,26.24
4/23/2003,25.14
4/24/2003,23.97
4/25/2003,24.4
4/28/2003,23.64
4/29/2003,23.27
4/30/2003,23.72
5/1/2003,23.85
5/2/2003,23.84
5/5/2003,23.99
5/6/2003,23.92
5/7/2003,23.89
5/8/2003,24.44
5/9/2003,25.14
5/12/2003,25.32
5/13/2003,25.41
5/14/2003,26.13
5/15/2003,26.21
5/16/2003,26.24
5/19/2003,26.53
5/20/2003,26.1
5/21/2003,26.64
5/22/2003,26.53
5/23/2003,26.85
5/26/2003,26.87
5/27/2003,26.48
5/28/2003,26.49
5/29/2003,26.27
5/30/2003,26.71
6/2/2003,27.1
6/3/2003,27.09
6/4/2003,26.72
6/5/2003,26.77
6/6/2003,27.3
6/9/2003,27.53
6/10/2003,27.51
6/11/2003,27.86
6/12/2003,27.48
6/13/2003,26.7
6/16/2003,26.44
6/17/2003,26.37
6/18/2003,25.88
6/19/2003,25.6
6/20/2003,26.34
6/23/2003,26.54
6/24/2003,26.26
6/25/2003,26.58
6/26/2003,26.62
6/27/2003,26.55
6/30/2003,27.11
7/1/2003,27.19
7/2/2003,27.31
7/3/2003,27.6
7/4/2003,27.19
7/7/2003,27.04
7/8/2003,26.83
7/9/2003,27.43
7/10/2003,27.98
7/11/2003,28.14
7/14/2003,28.02
7/15/2003,27.98
7/16/2003,27.87
7/17/2003,27.93
7/18/2003,28.23
7/21/2003,27.98
7/22/2003,27.17
7/23/2003,27
7/24/2003,27.23
7/25/2003,27.38
7/28/2003,27.02
7/29/2003,27.18
7/30/2003,27.31
7/31/2003,27.52
8/1/2003,28.21
8/4/2003,28.66
8/5/2003,28.8
8/6/2003,28.88
8/7/2003,29.07
8/8/2003,29.22
8/11/2003,29.02
8/12/2003,28.97
8/13/2003,28.61
8/14/2003,28.02
8/15/2003,28.42
8/18/2003,28.32
8/19/2003,27.94
8/20/2003,28.02
8/21/2003,28.73
8/22/2003,29.17
8/25/2003,29.01
8/26/2003,29.04
8/27/2003,28.77
8/28/2003,28.8
8/29/2003,28.9
9/1/2003,28.62
9/2/2003,27.52
9/3/2003,26.86
9/4/2003,26.69
9/5/2003,26.35
9/8/2003,26.41
9/9/2003,26.44
9/10/2003,26.52
9/11/2003,26.48
9/12/2003,25.94
9/15/2003,25.79
9/16/2003,25.59
9/17/2003,25.16
9/18/2003,24.9
9/19/2003,24.82
9/22/2003,24.82
9/23/2003,25.14
9/24/2003,25.59
9/25/2003,26.37
9/26/2003,26.11
9/29/2003,26.38
9/30/2003,26.82
10/1/2003,27.08
10/2/2003,27.6
10/3/2003,27.85
10/6/2003,28.19
10/7/2003,28.11
10/8/2003,27.99
10/9/2003,28.6
10/10/2003,29.88
10/13/2003,29.75
10/14/2003,29.78
10/15/2003,29.66
10/16/2003,29.74
10/17/2003,28.89
10/20/2003,28.4
10/21/2003,28.4
10/22/2003,28.16
10/23/2003,28.1
10/24/2003,28.23
10/27/2003,28.12
10/28/2003,27.77
10/29/2003,27.58
10/30/2003,26.98
10/31/2003,27.17
11/3/2003,27.19
11/4/2003,26.77
11/5/2003,27.49
11/6/2003,27.84
11/7/2003,28.3
11/10/2003,28.58
11/11/2003,28.63
11/12/2003,28.63
11/13/2003,28.94
11/14/2003,29.26
11/17/2003,28.9
11/18/2003,29.21
11/19/2003,29.79
11/20/2003,29.45
11/21/2003,29.41
11/24/2003,28.29
11/25/2003,27.98
11/26/2003,28.15
11/27/2003,28.39
11/28/2003,28.45
12/1/2003,27.92
12/2/2003,28.43
12/3/2003,28.68
12/4/2003,29.02
12/5/2003,28.69
12/8/2003,29.47
12/9/2003,29.73
12/10/2003,29.64
12/11/2003,29.42
12/12/2003,29.9
12/15/2003,30.04
12/16/2003,30.34
12/17/2003,30.45
12/18/2003,30.73
12/19/2003,30.71
12/22/2003,29.62
12/23/2003,29.13
12/24/2003,29.91
12/29/2003,29.53
12/30/2003,29.73
12/31/2003,29.87
1/2/2004,29.41
1/5/2004,29.85
1/6/2004,30.33
1/7/2004,30.23
1/8/2004,30.41
1/9/2004,30.88
1/12/2004,30.96
1/13/2004,31.08
1/14/2004,30.53
1/15/2004,30.37
1/16/2004,30.27
1/19/2004,30.73
1/20/2004,31.01
1/21/2004,30.74
1/22/2004,30.71
1/23/2004,30.74
1/26/2004,30.17
1/27/2004,29.99
1/28/2004,29.49
1/29/2004,28.98
1/30/2004,28.68
2/2/2004,29.06
2/3/2004,29.19
2/4/2004,28.55
2/5/2004,28.2
2/6/2004,28.2
2/9/2004,28.09
2/10/2004,28.75
2/11/2004,29.13
2/12/2004,28.96
2/13/2004,29.74
2/16/2004,29.72
2/17/2004,30.08
2/18/2004,30.52
2/19/2004,30.44
2/20/2004,30.17
2/23/2004,30.2
2/24/2004,30.55
2/25/2004,30.89
2/26/2004,31
2/27/2004,31.13
3/1/2004,31.82
3/2/2004,32.48
3/3/2004,31.82
3/4/2004,32.05
3/5/2004,32.75
3/8/2004,32.59
3/9/2004,32.3
3/10/2004,31.67
3/11/2004,31.95
3/12/2004,31.94
3/15/2004,32.3
3/16/2004,32.59
3/17/2004,32.95
3/18/2004,33.03
3/19/2004,33.01
3/22/2004,32.46
3/23/2004,32.83
3/24/2004,32.85
3/25/2004,31.93
3/26/2004,31.57
3/29/2004,31.13
3/30/2004,31.7
3/31/2004,31.49
4/1/2004,30.79
4/2/2004,30.18
4/5/2004,29.9
4/6/2004,30.22
4/7/2004,31.32
4/8/2004,32.37
4/12/2004,32.92
4/13/2004,32.6
4/14/2004,32.1
4/15/2004,32.54
4/16/2004,32.85
4/19/2004,32.89
4/20/2004,32.45
4/21/2004,32.15
4/22/2004,32.5
4/23/2004,32.58
4/26/2004,32.87
4/27/2004,33.32
4/28/2004,33.67
4/29/2004,33.33
4/30/2004,33.99
5/3/2004,34.13
5/4/2004,34.71
5/5/2004,35.3
5/6/2004,35.88
5/7/2004,36.12
5/10/2004,35.42
5/11/2004,35.57
5/12/2004,36.74
5/13/2004,36.93
5/14/2004,37.67
5/17/2004,37.72
5/18/2004,36.93
5/19/2004,37.12
5/20/2004,37.44
5/21/2004,36.4
5/24/2004,37.05
5/25/2004,37.36
5/26/2004,36.99
5/27/2004,36.02
5/28/2004,36.01
5/31/2004,36.17
6/1/2004,37.64
6/2/2004,36.8
6/3/2004,35.86
6/4/2004,34.94
6/7/2004,34.64
6/8/2004,34.45
6/9/2004,33.91
6/10/2004,34.59
6/11/2004,34.59
6/14/2004,34.29
6/15/2004,33.72
6/16/2004,33.93
6/17/2004,34.69
6/18/2004,35.19
6/21/2004,34.65
6/22/2004,34.36
6/23/2004,34.24
6/24/2004,34.1
6/25/2004,33.95
6/28/2004,33.07
6/29/2004,32.5
6/30/2004,32.68
7/1/2004,34
7/2/2004,34.75
7/5/2004,34.88
7/6/2004,35.58
7/7/2004,35.47
7/8/2004,35.91
7/9/2004,36.05
7/12/2004,35.83
7/13/2004,35.13
7/14/2004,35.79
7/15/2004,36.58
7/16/2004,36.81
7/19/2004,36.89
7/20/2004,36.49
7/21/2004,36.16
7/22/2004,36.6
7/23/2004,36.96
7/26/2004,37.02
7/27/2004,37.27
7/28/2004,37.95
7/29/2004,37.94
7/30/2004,38.69
8/2/2004,39.04
8/3/2004,39.33
8/4/2004,39.29
8/5/2004,39.55
8/6/2004,39.67
8/9/2004,40.04
8/10/2004,40
8/11/2004,40.08
8/12/2004,40.76
8/13/2004,41.33
8/16/2004,41.7
8/17/2004,41.75
8/18/2004,42.07
8/19/2004,42.6
8/20/2004,43.16
8/23/2004,42.27
8/24/2004,41.43
8/25/2004,40.45
8/26/2004,39.02
8/27/2004,39.05
8/30/2004,38.48
8/31/2004,38.15
9/1/2004,38.81
9/2/2004,39.68
9/3/2004,39.12
9/6/2004,38.66
9/7/2004,38.13
9/8/2004,38.19
9/9/2004,38.74
9/10/2004,38.82
9/13/2004,38.3
9/14/2004,39.07
9/15/2004,39.02
9/16/2004,38.44
9/17/2004,39.5
9/20/2004,40.2
9/21/2004,40.71
9/22/2004,41.75
9/23/2004,42.27
9/24/2004,42.31
9/27/2004,42.9
9/28/2004,43.54
9/29/2004,43.13
9/30/2004,43.39
10/1/2004,43.29
10/4/2004,43.28
10/5/2004,43.8
10/6/2004,44.26
10/7/2004,45.08
10/8/2004,45.19
10/11/2004,46.04
10/12/2004,46.49
10/13/2004,44.99
10/14/2004,45.48
10/15/2004,46.14
10/18/2004,45.47
10/19/2004,44.98
10/20/2004,45.87
10/21/2004,46.61
10/22/2004,46.52
10/25/2004,46.06
10/26/2004,45.48
10/27/2004,44.75
10/28/2004,43.59
10/29/2004,43.39
11/1/2004,43.31
11/2/2004,41.98
11/3/2004,41.44
11/4/2004,40.53
11/5/2004,38.56
11/8/2004,38.67
11/9/2004,38.03
11/10/2004,37.73
11/11/2004,37.16
11/12/2004,36.96
11/15/2004,36.11
11/16/2004,35.94
11/17/2004,35.49
11/18/2004,36.2
11/19/2004,37.53
11/22/2004,38.62
11/23/2004,38.69
11/24/2004,38.95
11/25/2004,39.06
11/26/2004,38.89
11/29/2004,39.46
11/30/2004,39.77
12/1/2004,38.03
12/2/2004,35.42
12/3/2004,34.53
12/6/2004,34.89
12/7/2004,34.21
12/8/2004,33.78
12/9/2004,34.29
12/10/2004,33.92
12/13/2004,33.99
12/14/2004,34.72
12/15/2004,36.47
12/16/2004,36.84
12/17/2004,37.87
12/20/2004,38.34
12/21/2004,38.26
12/22/2004,37.41
12/23/2004,36.71
12/24/2004,36.58
12/27/2004,35.3
12/28/2004,34.81
12/29/2004,35.54
12/30/2004,36.19
12/31/2004,36.43
1/3/2005,35.67
1/4/2005,36.57
1/5/2005,37.24
1/6/2005,38.19
1/7/2005,39.35
1/10/2005,40.12
1/11/2005,39.45
1/12/2005,39.81
1/13/2005,41.08
1/14/2005,41.8
1/17/2005,41.81
1/18/2005,41.97
1/19/2005,41.52
1/20/2005,40.68
1/21/2005,41.63
1/24/2005,42.49
1/25/2005,42.68
1/26/2005,43.1
1/27/2005,43.01
1/28/2005,41.88
1/31/2005,40.95
2/1/2005,41.28
2/2/2005,40.62
2/3/2005,40.19
2/4/2005,40.73
2/7/2005,39.98
2/8/2005,39.79
2/9/2005,39.94
2/10/2005,40.54
2/11/2005,41.38
2/14/2005,41.44
2/15/2005,41.84
2/16/2005,41.87
2/17/2005,42.56
2/18/2005,42.68
2/21/2005,43.12
2/22/2005,44.28
2/23/2005,44.72
2/24/2005,45.24
2/25/2005,45.49
2/28/2005,46.26
3/1/2005,46.17
3/2/2005,47.01
3/3/2005,48.36
3/4/2005,48.37
3/7/2005,48.15
3/8/2005,49.01
3/9/2005,49.87
3/10/2005,49.4
3/11/2005,49.2
3/14/2005,49.59
3/15/2005,50.21
3/16/2005,50.78
3/17/2005,51.76
3/18/2005,51.67
3/21/2005,51.76
3/22/2005,51.03
3/23/2005,49.09
3/24/2005,50.12
3/28/2005,49.26
3/29/2005,49.04
3/30/2005,48.8
3/31/2005,50.23
4/1/2005,51.65
4/4/2005,52.93
4/5/2005,52.27
4/6/2005,52.1
4/7/2005,51.85
4/8/2005,49.94
4/11/2005,49.14
4/12/2005,49.43
4/13/2005,47.84
4/14/2005,47.5
4/15/2005,47.08
4/18/2005,46.52
4/19/2005,47.71
4/20/2005,49.02
4/21/2005,49.25
4/22/2005,50.61
4/25/2005,50.17
4/26/2005,49.9
4/27/2005,48.88
4/28/2005,48.03
4/29/2005,47.9
5/2/2005,47.79
5/3/2005,47.4
5/4/2005,47.33
5/5/2005,47.63
5/6/2005,47.92
5/9/2005,47.82
5/10/2005,48.16
5/11/2005,47.39
5/12/2005,45.87
5/13/2005,45.54
5/16/2005,45.47
5/17/2005,45.6
5/18/2005,45.11
5/19/2005,44.65
5/20/2005,45.27
5/23/2005,45.5
5/24/2005,45.7
5/25/2005,46.41
5/26/2005,47.17
5/27/2005,47.45
5/30/2005,47.62
5/31/2005,47.6
6/1/2005,49.3
6/2/2005,50.23
6/3/2005,50.72
6/6/2005,51.18
6/7/2005,50.74
6/8/2005,50.21
6/9/2005,50.55
6/10/2005,50.74
6/13/2005,50.83
6/14/2005,52.05
6/15/2005,52.26
6/16/2005,50.18
6/17/2005,51.58
6/20/2005,52.78
6/21/2005,52.88
6/22/2005,52.34
6/23/2005,52.69
6/24/2005,53.36
6/27/2005,54.26
6/28/2005,53.82
6/29/2005,52.5
6/30/2005,52.01
7/1/2005,52.58
7/4/2005,53.41
7/5/2005,53.9
7/6/2005,54.8
7/7/2005,54.82
7/8/2005,54.94
7/11/2005,53.31
7/12/2005,54.31
7/13/2005,54.53
7/14/2005,53.37
7/15/2005,52.44
7/18/2005,52.38
7/19/2005,51.9
7/20/2005,52.15
7/21/2005,51.23
7/22/2005,51.81
7/25/2005,52.07
7/26/2005,52.69
7/27/2005,52.86
7/28/2005,53.13
7/29/2005,54.2
8/1/2005,55.12
8/2/2005,55.13
8/3/2005,55.43
8/4/2005,55.07
8/5/2005,55.29
8/8/2005,56.57
8/9/2005,56.45
8/10/2005,57.3
8/11/2005,58.28
8/12/2005,59.14
8/15/2005,59.05
8/16/2005,58.89
8/17/2005,57.71
8/18/2005,56.51
8/19/2005,57.53
8/22/2005,58.1
8/23/2005,58.15
8/24/2005,58.9
8/25/2005,59.75
8/26/2005,59.76
8/29/2005,60.33
8/30/2005,60.36
8/31/2005,61.1
9/1/2005,61.37
9/2/2005,60.73
9/5/2005,59.22
9/6/2005,59.05
9/7/2005,58.43
9/8/2005,57.48
9/9/2005,57.58
9/12/2005,56.73
9/13/2005,55.82
9/14/2005,56.28
9/15/2005,57.53
9/16/2005,56.62
9/19/2005,57.56
9/20/2005,58.3
9/21/2005,58.9
9/22/2005,59.28
9/23/2005,57.71
9/26/2005,56.91
9/27/2005,57.71
9/28/2005,57.65
9/29/2005,58.17
9/30/2005,58.02
10/3/2005,58.11
10/4/2005,56.48
10/5/2005,55.86
10/6/2005,54.27
10/7/2005,53.72
10/10/2005,53.97
10/11/2005,54.47
10/12/2005,55.37
10/13/2005,55.23
10/14/2005,54.34
10/17/2005,55.24
10/18/2005,54.41
10/19/2005,53.64
10/20/2005,52.85
10/21/2005,52.47
10/24/2005,52.63
10/25/2005,53.29
10/26/2005,54.41
10/27/2005,53.79
10/28/2005,53.73
10/31/2005,52.99
11/1/2005,52.91
11/2/2005,52.88
11/3/2005,53.45
11/4/2005,54.25
11/7/2005,52.86
11/8/2005,52.31
11/9/2005,52.2
11/10/2005,51.3
11/11/2005,50.25
11/14/2005,50.43
11/15/2005,50.01
11/16/2005,49.73
11/17/2005,50.11
11/18/2005,49.49
11/21/2005,50.15
11/22/2005,50.7
11/23/2005,51.05
11/24/2005,50.89
11/25/2005,50.42
11/28/2005,50.04
11/29/2005,49.78
11/30/2005,49.69
12/1/2005,50.71
12/2/2005,51.87
12/5/2005,52.72
12/6/2005,52.85
12/7/2005,52.88
12/8/2005,52.94
12/9/2005,53.95
12/12/2005,53.5
12/13/2005,54.44
12/14/2005,54.62
12/15/2005,54.44
12/16/2005,53.25
12/19/2005,51.62
12/20/2005,51.37
12/21/2005,51.43
12/22/2005,51.98
12/23/2005,51.53
12/27/2005,51.14
12/28/2005,51.73
12/29/2005,52.9
12/30/2005,53.47
1/3/2006,55.6
1/4/2006,56.38
1/5/2006,56.61
1/6/2006,56.78
1/9/2006,57.29
1/10/2006,57.11
1/11/2006,56.87
1/12/2006,57.63
1/13/2006,57.16
1/16/2006,57.76
1/17/2006,58.58
1/18/2006,59.42
1/19/2006,59.26
1/20/2006,60.63
1/23/2006,60.9
1/24/2006,60.51
1/25/2006,59.33
1/26/2006,59.3
1/27/2006,60.22
1/30/2006,60.42
1/31/2006,60.4
2/1/2006,60.77
2/2/2006,59.49
2/3/2006,58.33
2/6/2006,59.34
2/7/2006,58.17
2/8/2006,57.19
2/9/2006,57.17
2/10/2006,56.63
2/13/2006,55.85
2/14/2006,55.3
2/15/2006,54.35
2/16/2006,53.62
2/17/2006,54.58
2/20/2006,55.78
2/21/2006,56.07
2/22/2006,55.72
2/23/2006,55.18
2/24/2006,56.43
2/27/2006,56.38
2/28/2006,56.01
3/1/2006,57.13
3/2/2006,58.1
3/3/2006,59.17
3/6/2006,58.64
3/7/2006,57.47
3/8/2006,56.04
3/9/2006,55.73
3/10/2006,56.18
3/13/2006,56.41
3/14/2006,57.69
3/15/2006,58.3
3/16/2006,57.45
3/17/2006,58.47
3/20/2006,57.32
3/21/2006,56.14
3/22/2006,56.78
3/23/2006,57.14
3/24/2006,58.05
3/27/2006,58.02
3/28/2006,59.05
3/29/2006,59.95
3/30/2006,60.64
3/31/2006,61.17
4/3/2006,61.82
4/4/2006,61.01
4/5/2006,61.08
4/6/2006,62.13
4/7/2006,61.8
4/10/2006,62.61
4/11/2006,63.61
4/12/2006,63.84
4/13/2006,63.82
4/17/2006,65.02
4/18/2006,65.8
4/19/2006,66.36
4/20/2006,67
4/21/2006,66.84
4/24/2006,67.37
4/25/2006,66.21
4/26/2006,66.94
4/27/2006,65.63
4/28/2006,65.48
5/1/2006,66.2
5/2/2006,68.37
5/3/2006,68.05
5/4/2006,66.07
5/5/2006,64.98
5/8/2006,64.51
5/9/2006,65.05
5/10/2006,65.6
5/11/2006,67.27
5/12/2006,67.02
5/15/2006,64.67
5/16/2006,63.83
5/17/2006,63.75
5/18/2006,62.95
5/19/2006,63.42
5/22/2006,62.51
5/23/2006,64.45
5/24/2006,64.48
5/25/2006,63.91
5/26/2006,65.1
5/29/2006,65.12
5/30/2006,65.41
5/31/2006,64.88
6/1/2006,64.84
6/2/2006,65.01
6/5/2006,66.48
6/6/2006,65.93
6/7/2006,65.43
6/8/2006,63.84
6/9/2006,64.85
6/12/2006,65.41
6/13/2006,63.2
6/14/2006,62.66
6/15/2006,63.1
6/16/2006,63.02
6/19/2006,62.64
6/20/2006,62.95
6/21/2006,62.87
6/22/2006,64.36
6/23/2006,64.4
6/26/2006,64.59
6/27/2006,65.79
6/28/2006,65.89
6/29/2006,66.6
6/30/2006,67.29
7/3/2006,68.28
7/4/2006,67.85
7/5/2006,67.92
7/6/2006,68.74
7/7/2006,68.77
7/10/2006,67.9
7/11/2006,68.1
7/12/2006,68.66
7/13/2006,70.27
7/14/2006,71.71
7/17/2006,71.4
7/18/2006,70.29
7/19/2006,68.46
7/20/2006,68.45
7/21/2006,68.44
7/24/2006,67.99
7/25/2006,68.71
7/26/2006,68.25
7/27/2006,69.07
7/28/2006,68.97
7/31/2006,68.42
8/1/2006,69.97
8/2/2006,71.2
8/3/2006,71.08
8/4/2006,71.08
8/7/2006,72.12
8/8/2006,72.68
8/9/2006,72.54
8/10/2006,70.94
8/11/2006,70.34
8/14/2006,69.54
8/15/2006,69.01
8/16/2006,68.24
8/17/2006,66.85
8/18/2006,67.02
8/21/2006,67.92
8/22/2006,67.99
8/23/2006,67.34
8/24/2006,67
8/25/2006,68.1
8/28/2006,66.03
8/29/2006,65.4
8/30/2006,65
8/31/2006,65.18
9/1/2006,65.35
9/4/2006,64.13
9/5/2006,63.54
9/6/2006,63.27
9/7/2006,62.74
9/8/2006,62.04
9/11/2006,60.7
9/12/2006,60.37
9/13/2006,58.95
9/14/2006,59.22
9/15/2006,58.45
9/18/2006,58.67
9/19/2006,58.85
9/20/2006,56.23
9/21/2006,55.92
9/22/2006,56.15
9/25/2006,54.92
9/26/2006,55.86
9/27/2006,55.92
9/28/2006,57.57
9/29/2006,57.38
10/2/2006,57.19
10/3/2006,54.99
10/4/2006,54.1
10/5/2006,55.27
10/6/2006,55.05
10/9/2006,55.7
10/10/2006,55.31
10/11/2006,54.16
10/12/2006,54.19
10/13/2006,54.9
10/16/2006,55.34
10/17/2006,56.17
10/18/2006,55.27
10/19/2006,54.56
10/20/2006,55.07
10/23/2006,53.44
10/24/2006,53.78
10/25/2006,54.96
10/26/2006,56.12
10/27/2006,55.53
10/30/2006,54.87
10/31/2006,53.37
11/1/2006,54.25
11/2/2006,54.25
11/3/2006,54.07
11/6/2006,54.91
11/7/2006,55.64
11/8/2006,55.18
11/9/2006,56.41
11/10/2006,56.57
11/13/2006,55.42
11/14/2006,55.19
11/15/2006,55.33
11/16/2006,55.44
11/17/2006,53.9
11/20/2006,54.03
11/21/2006,54.9
11/22/2006,55.26
11/23/2006,54.98
11/24/2006,55.29
11/27/2006,55.76
11/28/2006,56.48
11/29/2006,57.32
11/30/2006,58.71
12/1/2006,59.66
12/4/2006,59.7
12/5/2006,59.19
12/6/2006,59.1
12/7/2006,58.66
12/8/2006,58.63
12/11/2006,57.74
12/12/2006,57.41
12/13/2006,57
12/14/2006,57.43
12/15/2006,58.39
12/18/2006,58.4
12/19/2006,57.44
12/20/2006,58.2
12/21/2006,58.05
12/22/2006,57.98
12/26/2006,57.45
12/27/2006,56.43
12/28/2006,56.12
12/29/2006,55.97
1/2/2007,56.16
1/3/2007,55.42
1/4/2007,53.26
1/5/2007,51.3
1/8/2007,51.88
1/9/2007,51.2
1/10/2007,50.6
1/11/2007,49.22
1/12/2007,48.68
1/15/2007,49.36
1/16/2007,48.58
1/17/2007,47.97
1/18/2007,48.24
1/19/2007,48.3
1/22/2007,49.72
1/23/2007,49.6
1/24/2007,50.92
1/25/2007,51.27
1/26/2007,51.04
1/29/2007,51.28
1/30/2007,50.82
1/31/2007,52.62
2/1/2007,53.49
2/2/2007,53.64
2/5/2007,54.66
2/6/2007,54.68
2/7/2007,54.4
2/8/2007,53.6
2/9/2007,55.08
2/12/2007,53.99
2/13/2007,53.38
2/14/2007,53.76
2/15/2007,52.88
2/16/2007,53.69
2/19/2007,53.87
2/20/2007,53.42
2/21/2007,54
2/22/2007,55.14
2/23/2007,56.55
2/26/2007,57.07
2/27/2007,57.24
2/28/2007,56.69
3/1/2007,58.47
3/2/2007,58.65
3/5/2007,57.32
3/6/2007,57.21
