date,price
9/25/2019,62.35
9/26/2019,62.31
9/27/2019,62.51
9/30/2019,61.09
10/1/2019,59.68
10/2/2019,58.75
10/3/2019,57.99
10/4/2019,58.62
10/7/2019,59.12
10/8/2019,58.56
10/9/2019,58.68
10/10/2019,58.74
10/11/2019,60.97
10/14/2019,59.95
10/15/2019,59.62
10/16/2019,59.28
10/17/2019,59.54
10/18/2019,60.06
10/21/2019,59.5
10/22/2019,59.78
10/23/2019,60.42
10/24/2019,61.63
10/25/2019,62.16
10/28/2019,61.65
10/29/2019,61.44
10/30/2019,61.24
10/31/2019,60.52
11/1/2019,60.19
11/4/2019,62
11/5/2019,62.57
11/6/2019,62.39
11/7/2019,62.32
11/8/2019,61.98
11/11/2019,62.26
11/12/2019,62.82
11/13/2019,62.48
11/14/2019,63
11/15/2019,63.12
11/18/2019,63.44
11/19/2019,62.51
11/20/2019,62.22
11/21/2019,63.68
11/22/2019,64.56
11/25/2019,64.21
11/26/2019,63.92
11/27/2019,64.4
11/28/2019,63.94
11/29/2019,63.83
12/2/2019,62.5
12/3/2019,62.57
12/4/2019,63.39
12/5/2019,64.81
12/6/2019,65.24
12/9/2019,65.57
12/10/2019,65.66
12/11/2019,65.38
12/12/2019,65.81
12/13/2019,66.76
12/16/2019,67.22
12/17/2019,67.48
12/18/2019,67.77
12/19/2019,67.93
12/20/2019,68
12/23/2019,67.58
12/24/2019,67.99
12/26/2019,68.48
12/27/2019,69.07
12/30/2019,68.89
12/31/2019,67.96
1/2/2020,67.12
1/3/2020,69.38
1/6/2020,70.87
1/7/2020,69.6
1/8/2020,69.58
1/9/2020,67.24
1/10/2020,67.02
1/13/2020,66.07
1/14/2020,65.63
1/15/2020,65.32
1/16/2020,65.62
1/17/2020,65.58
1/20/2020,66.11
1/21/2020,65.26
1/22/2020,64.66
1/23/2020,63.26
1/24/2020,62.52
1/27/2020,61.98
1/28/2020,60.67
1/29/2020,61.04
1/30/2020,58.8
1/31/2020,58.94
2/3/2020,55.53
2/4/2020,54.68
2/5/2020,55.01
2/6/2020,55.74
2/7/2020,55.13
2/10/2020,54.21
2/11/2020,54.2
2/12/2020,55.59
2/13/2020,55.9
2/14/2020,56.77
2/17/2020,57.28
2/18/2020,56.72
2/19/2020,58.39
2/20/2020,58.98
2/21/2020,58.21
2/24/2020,56.14
2/25/2020,55.91
2/26/2020,54.04
2/27/2020,51.92
2/28/2020,50.19
3/2/2020,51.68
3/3/2020,52.66
3/4/2020,52.01
3/5/2020,51.75
3/6/2020,48.35
3/9/2020,34.72
3/10/2020,35.73
3/11/2020,35.56
3/12/2020,33.27
3/13/2020,34.14
3/16/2020,30.63
3/17/2020,30.36
3/18/2020,27.31
3/19/2020,26.73
3/20/2020,28.57
3/23/2020,24.72
3/24/2020,26.53
3/25/2020,26.94
3/26/2020,26.04
3/27/2020,24.26
3/30/2020,21.66
3/31/2020,22.61
4/1/2020,16.85
4/2/2020,18.91
4/3/2020,23.01
4/6/2020,23.48
4/7/2020,22.67
4/8/2020,21.19
4/9/2020,21.77
4/13/2020,21.18
4/14/2020,19.7
4/15/2020,17.51
4/16/2020,17.73
4/17/2020,18.17
4/20/2020,14.19
4/21/2020,14.63
4/22/2020,12.22
4/23/2020,15.23
4/24/2020,14.31
4/27/2020,13.3
4/28/2020,12.41
4/29/2020,14.36
4/30/2020,18.05
5/1/2020,16.52
5/4/2020,18.36
5/5/2020,21.43
5/6/2020,22.4
5/7/2020,22.91
5/8/2020,22.21
5/11/2020,22.71
5/12/2020,22.83
5/13/2020,23.25
5/14/2020,24.93
5/15/2020,26.54
5/18/2020,28.21
5/19/2020,28.43
5/20/2020,28.68
5/21/2020,29.7
5/22/2020,28.06
5/26/2020,29.75
5/27/2020,29.03
5/28/2020,28.45
5/29/2020,29.01
6/1/2020,33.69
6/2/2020,34.96
6/3/2020,35.47
6/4/2020,34.85
6/5/2020,36.84
6/8/2020,38.89
6/9/2020,37.1
6/10/2020,37.46
6/11/2020,36.56
6/12/2020,35.06
6/15/2020,35.09
6/16/2020,36.75
6/17/2020,37.59
6/18/2020,37.7
6/19/2020,39.45
6/22/2020,38.96
6/23/2020,39.85
6/24/2020,38.17
6/25/2020,37.18
6/26/2020,37.99
6/29/2020,37.34
6/30/2020,38.22
7/1/2020,42.69
7/2/2020,42.93
7/3/2020,42.96
7/6/2020,43.57
7/7/2020,43.15
7/8/2020,43.44
7/9/2020,43.31
7/10/2020,43.47
7/13/2020,43.38
7/14/2020,43.02
7/15/2020,44.12
7/16/2020,43.8
7/17/2020,43.22
7/20/2020,43.03
7/21/2020,44.29
7/22/2020,44.24
7/23/2020,44.62
7/24/2020,43.38
7/27/2020,43.14
7/28/2020,43.4
7/29/2020,43.59
7/30/2020,42.99
7/31/2020,43.02
8/3/2020,44.02
8/4/2020,44.27
8/5/2020,45.34
8/6/2020,45.17
8/7/2020,44.87
8/10/2020,45.01
8/11/2020,45.21
8/12/2020,45.08
8/13/2020,45.34
8/14/2020,44.62
8/17/2020,44.94
8/18/2020,45.49
8/19/2020,45.19
8/20/2020,45.05
8/21/2020,44.92
8/24/2020,45.19
8/25/2020,45.87
8/26/2020,46.05
8/27/2020,45.81
8/28/2020,45.33
8/31/2020,46.27
9/1/2020,45.3
9/2/2020,45.02
9/3/2020,43.36
9/4/2020,43.42
9/7/2020,41.64
9/8/2020,40.29
9/9/2020,39.82
9/10/2020,39.83
9/11/2020,39.37
9/14/2020,38.96
9/15/2020,39.35
9/16/2020,41.29
9/17/2020,42.07
9/18/2020,42.98
9/21/2020,41.49
9/22/2020,41.32
9/23/2020,41.4
9/24/2020,41.22
9/25/2020,41.93
9/28/2020,41.61
9/29/2020,41.46
9/30/2020,40.65
10/1/2020,39.94
10/2/2020,38.09
10/5/2020,39.07
10/6/2020,40.33
10/7/2020,40.45
10/8/2020,41.06
10/9/2020,41.61
10/12/2020,40.57
10/13/2020,40.68
10/14/2020,41.2
10/15/2020,41.29
10/16/2020,41.37
10/19/2020,41.38
10/20/2020,41.04
10/21/2020,40.88
10/22/2020,40.91
10/23/2020,41.05
10/26/2020,39.22
10/27/2020,39.53
10/28/2020,38.42
10/29/2020,37.12
10/30/2020,36.5
11/2/2020,35.89
11/3/2020,38.44
11/4/2020,39.09
11/5/2020,39.79
11/6/2020,39.22
11/9/2020,39.97
11/10/2020,41.72
11/11/2020,43.42
11/12/2020,42.97
11/13/2020,42.05
11/16/2020,42.93
11/17/2020,42.76
11/18/2020,43.05
11/19/2020,43.12
11/20/2020,43.38
11/23/2020,44.75
11/24/2020,45.51
11/25/2020,46.91
11/26/2020,46.66
11/27/2020,46.79
11/30/2020,46.43
12/1/2020,46.73
12/2/2020,46.69
12/3/2020,47.46
12/4/2020,48.35
12/7/2020,47.77
12/8/2020,47.79
12/9/2020,48.31
12/10/2020,48.87
12/11/2020,49.58
12/14/2020,49.65
12/15/2020,49.61
12/16/2020,50.12
12/17/2020,50.78
12/18/2020,50.69
12/21/2020,49.57
12/22/2020,49.22
12/23/2020,49.46
12/24/2020,50.31
12/28/2020,50.1
12/29/2020,50.16
12/30/2020,50.22
12/31/2020,50.24
1/4/2021,51.35
1/5/2021,50.75
1/6/2021,53.29
1/7/2021,53.84
1/8/2021,54.39
1/11/2021,54.76
1/12/2021,55.41
1/13/2021,55.81
1/14/2021,55.19
1/15/2021,54.68
1/18/2021,53.92
1/19/2021,54.85
1/20/2021,55.75
1/21/2021,55.14
1/22/2021,54.69
1/25/2021,54.85
1/26/2021,54.87
1/27/2021,55.31
1/28/2021,54.36
1/29/2021,54.41
2/1/2021,55.14
2/2/2021,56.82
2/3/2021,57.74
2/4/2021,58.26
2/5/2021,58.94
2/8/2021,59.59
2/9/2021,60.3
2/10/2021,60.47
2/11/2021,60.55
2/12/2021,60.79
2/15/2021,62.61
2/16/2021,62.49
2/17/2021,63.06
2/18/2021,63.44
2/19/2021,61.32
2/22/2021,62.01
2/23/2021,63.73
2/24/2021,64
2/25/2021,65.42
2/26/2021,64.37
3/1/2021,64.21
3/2/2021,61.94
3/3/2021,62.12
3/4/2021,64.23
3/5/2021,67.03
3/8/2021,68.17
3/9/2021,66.38
3/10/2021,65.6
3/11/2021,67.39
3/12/2021,68.14
3/15/2021,68.18
3/16/2021,66.89
3/17/2021,66.76
3/18/2021,64.79
3/19/2021,62.47
3/22/2021,63.22
3/23/2021,62.27
3/24/2021,61.61
3/25/2021,61.63
3/26/2021,62.56
3/29/2021,62.86
3/30/2021,63.37
3/31/2021,63.07
4/1/2021,61.75
4/5/2021,61.68
4/6/2021,61.31
4/7/2021,60.67
4/8/2021,61.2
4/9/2021,61.12
4/12/2021,61.44
4/13/2021,61.85
4/14/2021,63.39
4/15/2021,64.48
4/16/2021,65.21
4/19/2021,65.1
4/20/2021,65.36
4/21/2021,64.02
4/22/2021,63.06
4/23/2021,63.63
4/26/2021,63.22
4/27/2021,63.91
4/28/2021,64.53
4/29/2021,65.71
4/30/2021,65.42
5/3/2021,65.09
5/4/2021,66.67
5/5/2021,68.2
5/6/2021,67.49
5/7/2021,66.57
5/10/2021,67.1
5/11/2021,66.39
5/12/2021,67.46
5/13/2021,66.78
5/14/2021,66.16
5/17/2021,67.52
5/18/2021,68.39
5/19/2021,65.95
5/20/2021,65.29
5/21/2021,64.18
5/24/2021,66.93
5/25/2021,67.41
5/26/2021,67.47
5/27/2021,67.32
5/28/2021,68.2
5/31/2021,68.53
6/1/2021,69.03
6/2/2021,69.39
6/3/2021,69.91
6/4/2021,70.23
6/7/2021,70.15
6/8/2021,69.83
6/9/2021,71.21
6/10/2021,70.9
6/11/2021,71.31
6/14/2021,71.99
6/15/2021,72.05
6/16/2021,73.16
6/17/2021,72.29
6/18/2021,71.56
6/21/2021,72.45
6/22/2021,73.13
6/23/2021,74.01
6/24/2021,74.09
6/25/2021,74.19
6/28/2021,73.84
6/29/2021,73.34
6/30/2021,73.6
7/1/2021,74.87
7/2/2021,75.21
7/5/2021,75.71
7/6/2021,75.94
7/7/2021,73.58
7/8/2021,71.97
7/9/2021,74.18
7/12/2021,74.33
7/13/2021,75.13
7/14/2021,75.29
7/15/2021,73.15
7/16/2021,72.84
7/19/2021,70.54
7/20/2021,70.5
7/21/2021,69.93
7/22/2021,72.09
7/23/2021,73.03
7/26/2021,72.68
7/27/2021,73.62
7/28/2021,73.57
7/29/2021,74.42
7/30/2021,74.98
8/2/2021,73.89
8/3/2021,72.71
8/4/2021,71.83
8/5/2021,70.34
8/6/2021,71.3
8/9/2021,70.66
8/10/2021,70.13
8/11/2021,70.52
8/12/2021,71.32
8/13/2021,70.9
8/16/2021,69.65
8/17/2021,69.4
8/18/2021,69.32
8/19/2021,66.08
8/20/2021,66.13
8/23/2021,67.33
8/24/2021,69.71
8/25/2021,70.59
8/26/2021,70.75
8/27/2021,71.48
8/30/2021,71.88
8/31/2021,71.43
9/1/2021,71.25
9/2/2021,71.63
9/3/2021,72.56
9/6/2021,71.29
9/7/2021,71.34
9/8/2021,71.17
9/9/2021,71.82
9/10/2021,71.98
9/13/2021,72.77
9/14/2021,73.29
9/15/2021,73.78
9/16/2021,74.17
9/17/2021,74.14
9/20/2021,73.47
9/21/2021,73.68
9/22/2021,74.46
9/23/2021,75.44
9/24/2021,76.21
9/27/2021,77.73
9/28/2021,78.37
9/29/2021,77.13
9/30/2021,77.72
10/1/2021,76.36
10/4/2021,78.26
10/5/2021,80.44
10/6/2021,80.63
10/7/2021,78.58
10/8/2021,81.54
10/11/2021,82.53
10/12/2021,82.37
10/13/2021,81.79
10/14/2021,82.5
10/15/2021,83.54
10/18/2021,84.04
10/19/2021,83.48
10/20/2021,83.3
10/21/2021,83.36
10/22/2021,83.4
10/25/2021,84.66
10/26/2021,84.52
10/27/2021,83.72
10/28/2021,82.41
10/29/2021,82.87
11/1/2021,82.55
11/2/2021,83.43
11/3/2021,81.64
11/4/2021,81.48
11/5/2021,80.16
11/8/2021,82.39
11/9/2021,82.7
11/10/2021,83.75
11/11/2021,81.99
11/12/2021,81.7
11/15/2021,80.9
11/16/2021,82.01
11/17/2021,81.1
11/18/2021,79.37
11/19/2021,80.32
11/22/2021,78.9
11/23/2021,79.4
11/24/2021,81.75
11/25/2021,81.31
11/26/2021,76.09
11/29/2021,74.2
11/30/2021,71.01
12/1/2021,71.67
12/2/2021,70.07
12/3/2021,71.65
12/6/2021,71.45
12/7/2021,74.65
12/8/2021,75.13
12/9/2021,75.41
12/10/2021,74.07
12/13/2021,75.04
12/14/2021,74.28
12/15/2021,73.12
12/16/2021,74.66
12/17/2021,74.23
12/20/2021,70.94
12/21/2021,72.18
12/22/2021,73.99
12/23/2021,75.16
12/24/2021,75.5
12/27/2021,75.63
12/28/2021,77.39
12/29/2021,78.17
12/30/2021,78.33
12/31/2021,77.97
1/3/2022,77.86
1/4/2022,78.78
1/5/2022,79.92
1/6/2022,80.65
1/7/2022,82
1/10/2022,81.6
1/11/2022,81.97
1/12/2022,84.19
1/13/2022,84.56
1/14/2022,85.3
1/17/2022,86.38
1/18/2022,87.93
1/19/2022,88.33
1/20/2022,88.39
1/21/2022,87.3
1/24/2022,87.83
1/25/2022,87.19
1/26/2022,89.18
1/27/2022,90.04
1/28/2022,89.97
1/31/2022,90.73
2/1/2022,90.22
2/2/2022,89.94
2/3/2022,89.73
2/4/2022,92.59
2/7/2022,93.18
2/8/2022,91.92
2/9/2022,91.59
2/10/2022,92.62
2/11/2022,92.61
2/14/2022,94.92
2/15/2022,94.48
2/16/2022,95.07
2/17/2022,93.78
2/18/2022,92.55
2/21/2022,94.04
2/22/2022,97.68
2/23/2022,95.84
2/24/2022,100.9
2/25/2022,96.41
2/28/2022,98.96
3/1/2022,103.7
3/2/2022,112
3/3/2022,116.8
3/4/2022,112.9
3/7/2022,126.3
3/8/2022,127.7
3/9/2022,128.2
3/10/2022,117
3/11/2022,113.1
3/14/2022,110.4
3/15/2022,102.6
3/16/2022,103.8
3/17/2022,104.7
3/18/2022,108.9
3/21/2022,113.6
3/22/2022,114.4
3/23/2022,116.7
3/24/2022,118.7
3/25/2022,115.9
3/28/2022,113.3
3/29/2022,110
3/30/2022,110.4
3/31/2022,107.7
4/1/2022,104.9
4/4/2022,106.2
4/5/2022,108
4/6/2022,106.1
4/7/2022,100.1
4/8/2022,101
4/11/2022,100
4/12/2022,102.4
4/13/2022,106
4/14/2022,108.5
4/18/2022,110.5
4/19/2022,110.5
4/20/2022,107.9
4/21/2022,108.8
4/22/2022,107.6
4/25/2022,101.9
4/26/2022,102.9
4/27/2022,105.3
4/28/2022,105.3
4/29/2022,107.9
5/2/2022,110
5/3/2022,109.7
5/4/2022,110.7
5/5/2022,112.9
5/6/2022,114.2
5/9/2022,112.3
5/10/2022,108
5/11/2022,108.9
5/12/2022,109.2
5/13/2022,112.2
5/16/2022,112.9
5/17/2022,117.1
5/18/2022,114.8
5/19/2022,111.9
5/20/2022,114.6
5/23/2022,115.9
5/24/2022,114.9
5/25/2022,115.8
5/26/2022,116.5
5/27/2022,118.8
5/30/2022,120
5/31/2022,122.9
6/1/2022,117
6/2/2022,114.6
6/3/2022,117.1
6/6/2022,119.8
6/7/2022,120.1
6/8/2022,121.5
6/9/2022,123.2
6/10/2022,123.1
6/13/2022,120.6
6/14/2022,123.7
6/15/2022,121
6/16/2022,119.2
6/17/2022,118.9
6/20/2022,113.3
6/21/2022,115.9
6/22/2022,111
6/23/2022,111
6/24/2022,112.3
6/27/2022,114.8
6/28/2022,117.5
6/29/2022,117.6
6/30/2022,115.6
7/1/2022,113.1
7/4/2022,115.2
7/5/2022,114.2
7/6/2022,106.6
7/7/2022,105.2
7/8/2022,109
7/11/2022,108.8
7/12/2022,106.8
7/13/2022,104.3
7/14/2022,102.6
7/15/2022,104.3
7/18/2022,108.7
7/19/2022,110.2
7/20/2022,109.8
7/21/2022,107.4
7/22/2022,107.6
7/25/2022,106.2
7/26/2022,109.3
7/27/2022,108
7/28/2022,110.7
7/29/2022,110.8
8/1/2022,106.8
8/2/2022,104.8
8/3/2022,104.1
8/4/2022,101.1
8/5/2022,100
8/8/2022,100.7
8/9/2022,100.9
8/10/2022,101.2
8/11/2022,103.2
8/12/2022,103.8
8/15/2022,100
8/16/2022,97.44
8/17/2022,95.73
8/18/2022,98.22
8/19/2022,99.66
8/22/2022,98.72
8/23/2022,101.9
8/24/2022,104
8/25/2022,104.6
8/26/2022,103.8
8/29/2022,104.8
8/30/2022,106.4
8/31/2022,101
9/1/2022,98.19
9/2/2022,99.13
9/5/2022,99.76
9/6/2022,98.95
9/7/2022,95.88
9/8/2022,92.59
9/9/2022,95.2
9/12/2022,97.42
9/13/2022,98.38
9/14/2022,97.57
9/15/2022,97.3
9/16/2022,95.7
9/19/2022,95.2
9/20/2022,96.55
9/21/2022,96.31
9/22/2022,95.51
9/23/2022,92.67
9/26/2022,89.5
9/27/2022,89.81
9/28/2022,90.27
9/29/2022,92.76
9/30/2022,92.34
10/3/2022,90.69
10/4/2022,92.14
10/5/2022,94.06
10/6/2022,95.81
10/7/2022,97.44
10/10/2022,99.13
10/11/2022,96.03
10/12/2022,95.12
10/13/2022,93.66
10/14/2022,94.17
10/17/2022,92.16
10/18/2022,90.82
10/19/2022,89.29
10/20/2022,92.48
10/21/2022,92.09
10/24/2022,92.17
10/25/2022,92.56
10/26/2022,93.32
10/27/2022,94.73
10/28/2022,95.01
10/31/2022,93.17
11/1/2022,94.4
11/2/2022,94.71
11/3/2022,93.49
11/4/2022,96.12
11/7/2022,97.29
11/8/2022,95.96
11/9/2022,93.19
11/10/2022,91.29
11/11/2022,94.81
11/14/2022,94.42
11/15/2022,91.16
11/16/2022,91.72
11/17/2022,90.52
11/18/2022,87.65
11/21/2022,84.18
11/22/2022,86.2
11/23/2022,85.19
11/24/2022,81.52
11/25/2022,83.8
11/28/2022,79.93
11/29/2022,83.42
11/30/2022,83.13
12/1/2022,84.28
12/2/2022,83.85
12/5/2022,83.04
12/6/2022,79.66
12/7/2022,77.01
12/8/2022,75.18
12/9/2022,74.66
12/12/2022,74.94
12/13/2022,78.34
12/14/2022,79.97
12/15/2022,80.47
12/16/2022,78.73
12/19/2022,78.11
12/20/2022,78.13
12/21/2022,79.36
12/22/2022,81.14
12/23/2022,80.58
12/27/2022,82.23
12/28/2022,81.96
12/29/2022,80.39
12/30/2022,81.29
1/3/2023,82.05
1/4/2023,76.88
1/5/2023,75.77
1/6/2023,76.15
1/9/2023,77.57
1/10/2023,77
1/11/2023,78.23
1/12/2023,80.73
1/13/2023,81.86
1/16/2023,82.25
1/17/2023,83.3
1/18/2023,84.62
1/19/2023,82.6
1/20/2023,84.9
1/23/2023,85.45
1/24/2023,84.89
1/25/2023,84.59
1/26/2023,84.47
1/27/2023,85.31
1/30/2023,83.45
1/31/2023,81.95
2/1/2023,82.87
2/2/2023,80.48
2/3/2023,79.42
2/6/2023,78.25
2/7/2023,80.55
2/8/2023,81.92
2/9/2023,82.84
2/10/2023,83.62
2/13/2023,84.23
2/14/2023,84.37
2/15/2023,82.95
2/16/2023,83.76
2/17/2023,81.73
2/20/2023,82.02
2/21/2023,81.94
2/22/2023,80.52
2/23/2023,80.53
2/24/2023,82.04
2/27/2023,81.64
2/28/2023,81.91
3/1/2023,82.59
3/2/2023,83.22
3/3/2023,83.82
3/6/2023,84.59
3/7/2023,84.37
3/8/2023,82.12
3/9/2023,82.05
3/10/2023,80.72
3/13/2023,81.88
3/14/2023,78.92
3/15/2023,76.22
3/16/2023,73.75
3/17/2023,74.11
3/20/2023,70.77
3/21/2023,73.96
3/22/2023,74.75
3/23/2023,75.88
3/24/2023,74.6
3/27/2023,75.01
3/28/2023,77.63
3/29/2023,77.72
3/30/2023,77.53
3/31/2023,78.12
4/3/2023,84.84
4/4/2023,85.5
4/5/2023,85.49
4/6/2023,85.18
4/10/2023,85.5
4/11/2023,85.42
4/12/2023,86.65
4/13/2023,87.77
4/14/2023,86.8
4/17/2023,86.43
4/18/2023,85.51
4/19/2023,84.41
4/20/2023,82.42
4/21/2023,81.86
4/24/2023,82.3
4/25/2023,82.95
4/26/2023,81.12
4/27/2023,78.4
4/28/2023,79.98
5/1/2023,80.1
5/2/2023,78.59
5/3/2023,73.79
5/4/2023,73.3
5/5/2023,74.31
5/8/2023,76.56
5/9/2023,76.32
5/10/2023,76.62
5/11/2023,76.71
5/12/2023,74.46
5/15/2023,74.45
5/16/2023,75.22
5/17/2023,74.6
5/18/2023,76.06
5/19/2023,75.71
5/22/2023,75.24
5/23/2023,75.96
5/24/2023,77.49
5/25/2023,76.94
5/26/2023,76.25
5/29/2023,76.88
5/30/2023,75.19
5/31/2023,73.07
6/1/2023,72.79
6/2/2023,73.33
6/5/2023,77.09
6/6/2023,75.46
6/7/2023,76.03
6/8/2023,76.55
6/9/2023,75.85
6/12/2023,72.96
6/13/2023,73.06
6/14/2023,74.84
6/15/2023,74.2
6/16/2023,75.89
6/19/2023,76.45
6/20/2023,76.85
6/21/2023,77.24
6/22/2023,76.83
6/23/2023,74.14
6/26/2023,74.65
6/27/2023,75.15
6/28/2023,74.38
6/29/2023,74.34
6/30/2023,76.14
7/3/2023,76.12
7/4/2023,76.18
7/5/2023,76.61
7/6/2023,77.56
7/7/2023,78.43
7/10/2023,79.09
7/11/2023,79.68
7/12/2023,80.64
7/13/2023,81.53
7/14/2023,82.06
7/17/2023,80.05
7/18/2023,80.33
7/19/2023,81.46
7/20/2023,81.28
7/21/2023,81.99
7/24/2023,83.19
7/25/2023,84.64
7/26/2023,84.82
7/27/2023,84.88
7/28/2023,85.37
7/31/2023,86.45
8/1/2023,86.63
8/2/2023,86.69
8/3/2023,85.5
8/4/2023,87.98
8/7/2023,88.25
8/8/2023,87.61
8/9/2023,88.2
8/10/2023,89.75
8/11/2023,88.97
8/14/2023,88.66
8/15/2023,87.82
8/16/2023,86.96
8/17/2023,86.17
8/18/2023,86.46
8/21/2023,87.58
8/22/2023,86.51
8/23/2023,85.84
8/24/2023,85.71
8/25/2023,86.89
8/28/2023,87.1
8/29/2023,87.09
8/30/2023,87.76
8/31/2023,88.44
9/1/2023,89.66
9/4/2023,91.27
9/5/2023,91.44
9/6/2023,92.3
9/7/2023,92.97
9/8/2023,92.84
9/11/2023,93.12
9/12/2023,94.09
9/13/2023,95.1
9/14/2023,95.7
9/15/2023,96.87
9/18/2023,96.93
9/19/2023,97
9/20/2023,95.82
9/21/2023,95.01
9/22/2023,95.73
9/25/2023,95.31
9/26/2023,94.47
9/27/2023,97.08
9/28/2023,97.48
9/29/2023,96.35
10/2/2023,95.02
10/3/2023,93.59
10/4/2023,92.38
10/5/2023,88.54
10/6/2023,87.33
10/9/2023,90.01
10/10/2023,90.8
10/11/2023,89.89
10/12/2023,89.43
10/13/2023,91.62
10/16/2023,93.23
10/17/2023,92.65
10/18/2023,94.46
10/19/2023,93.63
10/20/2023,95.72
10/23/2023,94.29
10/24/2023,91.29
10/25/2023,90.83
10/26/2023,91.68
10/27/2023,91.6
10/30/2023,91.1
10/31/2023,90.06
11/1/2023,88.54
11/2/2023,89.08
11/3/2023,89.78
11/6/2023,88.86
11/7/2023,86.5
11/8/2023,84.27
11/9/2023,83.22
11/10/2023,83.71
11/13/2023,84.08
11/14/2023,85.47
11/15/2023,84.82
11/16/2023,82.22
11/17/2023,81.08
11/20/2023,84.44
11/21/2023,84.75
11/22/2023,84.46
11/23/2023,83.78
